max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
0,7,2.857738033,0,0,0,1.166666667,0,0,0,1,0,0,0,1,32,0,0,0,78196632.68,28,0,0,67675419,0,28,0,0,0,0,3,0,1,0,0,0,6,15.64,13285191,0.851307087,4,0,0,13700001,19028,66467137.78,15,67675419,14517785,19549158.17,2983499.497,0.853675575,0.853675575,0,78196632.68,0,71,3,78196632.68,0,0,67306630,0,28,0,0,0,28,0,0,0,28,5.341025641,5.666666667,67306630,0,3,0,30567968.5,25716246,0,0,0,0,0,16,0,165,27.5,68,0,0,83182148,0,0,0,0,0,109,0,0,0,0,7.105941227,7,21683724,0,10,28,13863691.33,0,0,0,0,0,2,0,0,10.75775264,1155,PYME,Pyme Pequena,201703
11,11,4.490731195,5.5,0,0,1.833333333,11,0,3.666666667,3,6.350852961,0,7.778174593,2,20,0,1,0,6953424.253,29,0,0,11659014,0,29,1,0,0,0,3,0,1,0,0,0,6,16.35294118,5522000,0.851307087,3,0,0,3314983,513275,6953424.253,7,11659014,4404183,1773123.185,2492783.113,0.814899928,0.814899928,0,6953424.253,0,41,1,6953424.253,0,0,17675826,0,17,0,0,0,28,0,0,0,29,5.227777778,3,17675826,0,3,0,1480053.886,10236848,0,0,0,0,0,1,0,176,29.33333333,71,0,0,79403849,0,0,0,0,0,120,0,0,0,0,6.783175209,5,17905425,0,6,29,13233974.83,0,0,0,0,0,2,0,0,9.006127451,1156,PYME,Pyme Pequena,201705
37,37,16.58915308,33.5,37,37,13,37,0,22.33333333,6,19.65536398,0,4.949747468,3,33,0,2,0,42852690,30,0,0,48051838,0,30,1,0,0,0,3,0,1,0,0,0,6,14.66666667,10001197,0.837328467,3,0,0,10000000,233389,42852690,31,48051838,13522747,9106196.625,2490605.113,0.78901821,0.78901821,0,42852690,0,79,1,42852690,1,0,48031045,0,12,0,0,10,30,0,0,0,30,5.231481481,6.915277778,48031045,0,3,0,22345186.29,10024985,0,2,29,0,0,1,0,191,31.83333333,73,0,0,76881934.42,0,0,0,0,0,131,0,0,0,0,6.567737436,9,16393326,0,12,30,12813655.74,0,2169633,0,0,0,1,0,0,11.18842593,1157,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,2,0,42852690,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,42852690,0,0,0,9106196.625,2490605.113,0,0,0,42852690,0,0,0,42852690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22345186.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1158,PYME,Pyme Pequena,201608
4,4,0,4,4,4,4,4,0,4,6,0,0,0,3,0,0,2,0,42852690,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,42852690,0,0,0,9106196.625,2490605.113,0,0,0,42852690,0,0,0,42852690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22345186.29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,PYME,Pyme Pequena,201609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,113770220,31,0,0,65411006,0,31,0,0,0,0,3,0,1,0,0,0,6,15.96,13852801,0.864672865,12,0,0,13800000,4877797,96704687,19,65411006,10378222,28442555,3046706.339,0.864672865,0.864672865,0,113770220,0,104,3,113770220,3,0,64702231,0,31,0,0,4,28,0,0,0,31,6.170306616,4.917948718,64702231,0,1,0,45638750.35,12333819,0,0,27,0,0,4,0,52,52,52,0,0,62463967.8,0,0,0,0,0,0,0,0,0,0,5.336064223,3,0,0,9,31,62463967.8,0,2857144,0,0,0,2,0,0,10.37772518,1167,PYME,Pyme Pequena,201611
14,14,6.260990337,0,0,0,2.8,0,0,4.666666667,1,8.082903769,0,0,1,29,0,0,0,78196632.68,31,0,0,53636686,0,30,0,0,0,0,3,0,1,0,0,0,6,15.95238095,8774232,0.85470282,4,0,0,11216000,1787290,66467137.78,26,53636686,21657117,19549158.17,2983499.497,0.868951947,0.868951947,0,78196632.68,0,70,2,78196632.68,27,0,43580505,0,19,0,0,4,30,0,0,0,30,5.826728827,5.776627219,43580505,0,2,0,30567968.5,12283146,0,0,27,0,0,5,0,161,26.83333333,68,0,0,84670677.73,0,0,0,0,0,106,0,0,0,0,7.23310078,2,22926946,0,10,24,14111779.62,0,3057532,0,0,0,2,0,0,10.05544285,1168,PYME,Pyme Pequena,201702
12,12,5.656854249,11,10,10,6,12,0,7.333333333,1,6.429100507,0,1.414213562,1,29,0,0,0,78196632.68,31,0,0,53636686,0,30,0,0,0,0,17,0,1,0,0,0,6,15.95238095,8774232,0.85470282,4,0,0,11216000,1787290,66467137.78,26,53636686,21657117,19549158.17,2983499.497,0.868951947,0.868951947,0,78196632.68,0,70,2,78196632.68,27,0,43580505,0,19,0,0,4,30,0,0,0,30,5.826728827,5.776627219,43580505,0,2,0,30567968.5,12283146,0,0,27,0,0,5,0,161,26.83333333,68,0,0,84670677.73,0,0,0,0,0,106,0,0,0,0,7.23310078,2,22926946,0,10,24,14111779.62,0,3057532,0,0,0,2,0,0,10.05544285,1172,PYME,Pyme Pequena,201702
0,12,4.806245936,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176,PYME,Pyme Pequena,201608
2,3,1.329160136,1,2,2,0.833333333,2,0,0.666666667,0,1.154700538,0,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177,PYME,Pyme Pequena,201609
2,2,1.095445115,1,2,2,1,2,0,1.333333333,0,1.154700538,0,1.414213562,0,1,0,0,0,0,30,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1179,PYME,Pyme Pequena,201612
3,15,5.636192568,1.5,0,0,3.833333333,3,0,2,0,1.732050808,0,2.121320344,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,20,0,0,0,0,1,19,0,56773,0,0,0,0,0,0,0,1,0,56773,0,0,0,0,0,0,0,1,3,0,0,0,56773,0,0,0,0,0,3,0,0,0,0,1,1.5,56773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1.5,1182,PYME,Pyme Pequena,201705
47,47,12.62405112,13.5,16,16,26.83333333,16,0,24.66666667,0,19.50213664,0,3.535533906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185,PYME,Pyme Pequena,201608
16,47,13.41268057,15.5,15,15,24.5,16,0,14,0,2.645751311,0,0.707106781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,PYME,Pyme Pequena,201609
19,19,8.084965471,9.5,19,19,8.833333333,19,0,9,0,9.539392014,0,13.43502884,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1193,PYME,Pyme Pequena,201703
19,19,8.602325267,16.5,16,16,10,17,0,17.33333333,0,1.527525232,0,0.707106781,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,12,0,0,0,0,0,19,0,56773,0,0,0,0,0,0,0,1,0,56773,0,0,0,0,0,0,0,1,3,0,0,0,56773,0,0,0,0,0,3,0,0,0,0,1,1.5,56773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1.5,1195,PYME,Pyme Pequena,201705
18,19,7.483314774,17,18,18,13,18,0,17,0,1,0,1.414213562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1196,PYME,Pyme Pequena,201706
20,27,5.046450898,17,20,20,20.66666667,20,0,16.66666667,0,3.055050463,0,4.242640687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1199,PYME,Pyme Pequena,201608
24,24,4.546060566,21,24,24,16.66666667,24,0,18.66666667,0,5.033222957,0,4.242640687,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1205,PYME,Pyme Pequena,201702
25,25,5.202563471,24.5,25,25,18.66666667,25,0,22.33333333,0,3.785938897,0,0.707106781,0,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,1206,PYME,Pyme Pequena,201703
25,25,5.205766034,21.5,18,18,18.5,25,0,22.33333333,0,3.785938897,0,4.949747468,0,4,0,0,0,0,31,0,0,53032,0,0,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,53031,0,0,0,53032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1207,PYME,Pyme Pequena,201704
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,PYME,Pyme Pequena,201608
24,24,10.9658561,22,24,24,16.25,24,0,21.66666667,0,2.081665999,0,2.828427125,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1213,PYME,Pyme Pequena,201611
24,24,10.40032051,10,18,18,14.16666667,18,0,14.66666667,0,11.37248141,0,11.3137085,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1215,PYME,Pyme Pequena,201701
18,24,8.256310718,14,10,10,15.83333333,18,0,10,0,8,0,5.656854249,0,1,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1216,PYME,Pyme Pequena,201702
15,24,7.694153625,12,9,9,13,15,0,11.33333333,0,3.214550254,0,4.242640687,0,4,0,0,0,0,31,0,0,53032,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,53031,0,0,0,53032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,1218,PYME,Pyme Pequena,201704
15,18,5.540758071,9,9,9,10.5,9,0,11,0,3.464101615,0,0,0,1,0,0,0,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,19,0,56773,0,0,0,0,0,0,0,1,0,56773,0,0,0,0,0,0,0,1,3,0,0,0,56773,0,0,0,0,0,3,0,0,0,0,1,1.5,56773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1.5,1219,PYME,Pyme Pequena,201705
19,19,4.098780306,14.5,19,19,12,19,0,12.66666667,0,5.507570547,0,6.363961031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221,PYME,Pyme Pequena,201707
5,5,2.258317958,2.5,5,5,2.5,5,0,2.666666667,1,2.516611478,0,3.535533906,1,0,0,0,0,6420200,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,16,0,0,0,0,0,0,0,0,6420200,0,0,0,1637151,385140.1635,0,0,0,6420200,0,0,0,6420200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091390.953,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,PYME,Pyme Pequena,201609
5,5,2.483277404,2.5,5,5,2.166666667,5,0,3.333333333,0,2.886751346,0,3.535533906,0,45,0,0,0,3127204.663,28,0,0,2065010,0,28,0,0,0,0,24,0,0,0,0,0,16,14.28571429,703246,1.0616792,4,0,0,440500,753099,2658123.964,4,2065010,1077954,938161.399,338894.784,1.0616792,1.0616792,0,3127204.663,0,90,13,3127204.663,0,0,2614068,0,6,0,0,0,28,0,0,0,28,3.806342365,5.619047619,2614068,0,0,0,884114.2676,705129,0,0,0,0,0,1,0,19,19,19,0,0,2654198,0,0,0,0,0,19,0,0,0,0,0.596314985,24,2654198,0,0,28,2654198,0,0,0,0,0,1,0,0,10.18211219,1226,PYME,Pyme Pequena,201703
17,17,6.595452979,11,17,17,4.5,17,0,7.333333333,0,8.736894948,0,8.485281374,0,34,0,0,0,1382987.768,31,0,0,84217919,0,31,0,0,0,0,24,0,0,0,0,0,16,12.94444444,82421516,0.8462436,15,0,0,82421517,310930,1382987.768,13,84217919,1673559,587769.8016,385140.1635,0.8462436,0.8462436,0,1382987.768,0,102,1,1382987.768,15,0,84217894,0,30,0,0,3,31,0,0,0,31,3.416971917,4.53968254,84217894,0,0,0,182366.6742,82164823,0,0,21,0,0,7,0,19,19,19,0,0,2115609,0,0,0,0,0,19,0,0,0,0,0.475310941,1,2115609,0,0,31,2115609,0,629607,0,0,0,1,0,0,9.167372134,1227,PYME,Pyme Pequena,201704
57,57,20.48820799,37.5,18,18,21.16666667,57,0,35,1,19.97498436,0,27.57716447,1,35,0,0,0,6420200,30,0,0,16128330,0,30,0,0,0,0,15,0,0,0,0,0,16,16.6,13081017,1.0340804,1,0,0,13784401,71579,6420200,14,16128330,2220129,1637151,385140.1635,1.0340804,1.0340804,0,6420200,0,112,1,6420200,0,0,16148146,0,1,0,0,0,30,0,0,0,30,7.313172043,4.269230769,16148146,0,0,0,3091390.953,12443790,0,2,0,0,0,1,0,23,23,23,0,0,2585201,0,0,0,0,0,23,0,0,0,0,0.580813525,1,2585201,0,0,30,2585201,0,0,0,0,0,1,0,0,8.529295704,1229,PYME,Pyme Pequena,201707
5,10,4.472135955,2.5,0,0,3,5,0,1.666666667,0,2.886751346,0,3.535533906,0,48,0,0,0,3736407.356,30,0,0,12558341,0,30,0,0,0,0,26,0,0,0,0,0,16,16.95,6945446,-0.0225492,5,0,0,7428900,1103855,3175946.253,5,12558341,4985886,1120922.207,648327.1185,-0.0225492,-0.0225492,0,3736407.356,0,94,24,3736407.356,0,0,12507194,0,15,0,0,0,30,0,0,0,30,9.52037037,6.074074074,12507194,0,0,0,837274.4904,5378257,0,0,0,0,0,3,0,16,16,16,0,0,-56373,0,0,0,0,0,16,0,0,0,0,-0.012665244,24,-56373,0,0,30,-56373,0,0,0,0,0,1,0,0,10.78171296,1235,PYME,Pyme Pequena,201612
8,8,3.326659987,4,8,8,2.666666667,8,0,3.666666667,0,4.041451884,0,5.656854249,0,45,0,0,0,3127204.663,28,0,0,2065010,0,28,0,0,0,0,26,0,0,0,0,0,16,14.28571429,703246,1.0616792,4,0,0,440500,753099,2658123.964,4,2065010,1077954,938161.399,338894.784,1.0616792,1.0616792,0,3127204.663,0,90,13,3127204.663,0,0,2614068,0,6,0,0,0,28,0,0,0,28,3.806342365,5.619047619,2614068,0,0,0,884114.2676,705129,0,0,0,0,0,1,0,19,19,19,0,0,2654198,0,0,0,0,0,19,0,0,0,0,0.596314985,24,2654198,0,0,28,2654198,0,0,0,0,0,1,0,0,10.18211219,1237,PYME,Pyme Pequena,201703
55,55,19.53117167,35.5,16,16,20.66666667,55,0,33.66666667,1,19.75685535,0,27.57716447,1,35,0,0,0,6420200,30,0,0,16128330,0,30,0,0,0,0,15,0,0,0,0,0,16,16.6,13081017,1.0340804,1,0,0,13784401,71579,6420200,14,16128330,2220129,1637151,385140.1635,1.0340804,1.0340804,0,6420200,0,112,1,6420200,0,0,16148146,0,1,0,0,0,30,0,0,0,30,7.313172043,4.269230769,16148146,0,0,0,3091390.953,12443790,0,2,0,0,0,1,0,23,23,23,0,0,2585201,0,0,0,0,0,23,0,0,0,0,0.580813525,1,2585201,0,0,30,2585201,0,0,0,0,0,1,0,0,8.529295704,1240,PYME,Pyme Pequena,201707
25,25,12.5,12.5,0,0,6.25,25,0,8.333333333,0,14.43375673,0,17.67766953,0,54,0,0,0,3127204.663,31,0,0,8955693,0,30,0,0,0,0,3,0,1,0,0,0,16,15.77272727,5623998,1.0815408,3,0,0,5624000,641200,2658123.964,5,8955693,7692660,938161.399,338894.784,1.0815408,1.0815408,0,3127204.663,0,106,26,3127204.663,0,0,8810966,0,26,0,0,0,29,0,0,0,30,7.353553922,7.0625,8810966,0,0,0,884114.2676,338045,0,0,0,0,0,5,0,17,17,17,0,0,2703852,0,0,0,0,0,17,0,0,0,0,0.607470681,26,2703852,0,0,30,2703852,0,0,0,0,0,1,0,0,13.23091108,1242,PYME,Pyme Pequena,201701
25,25,10.92245394,1.5,3,3,5.6,3,0,9.333333333,0,13.65039682,0,2.121320344,0,51,0,0,0,3127204.663,31,0,0,6420229,0,31,0,0,0,0,3,0,1,0,0,0,16,16.15,2892468,1.04871,7,0,0,3750005,985915,2658123.964,6,6420229,4888697,938161.399,338894.784,1.04871,1.04871,0,3127204.663,0,94,5,3127204.663,0,0,5989685,0,30,0,0,0,30,0,0,0,31,6.985416667,5.40625,5989685,0,0,0,884114.2676,21302,0,0,0,0,0,2,0,18,18,18,0,0,2621775,0,0,0,0,0,18,0,0,0,0,0.589030555,24,2621775,0,0,31,2621775,0,0,0,0,0,1,0,0,10.45632319,1243,PYME,Pyme Pequena,201702
18,18,7.840068027,7.5,0,0,6.666666667,15,0,11,0,9.643650761,0,10.60660172,0,37,0,0,0,1382987.768,31,0,0,3354600,0,31,0,0,0,0,3,0,1,0,0,0,16,16.05,885696,1.0931848,1,0,0,885700,131547,1382987.768,19,3354600,3085321,587769.8016,385140.1635,1.0931848,1.0931848,0,1382987.768,0,122,2,1382987.768,0,0,3347031,0,8,0,0,0,30,0,0,0,31,4.963265306,2.976190476,3347031,0,0,0,182366.6742,2330,0,0,0,0,0,8,0,22,22,22,0,0,2732962,0,0,0,0,0,22,0,0,0,0,0.614010784,2,2732962,0,0,31,2732962,0,0,0,0,0,2,0,0,8.641869919,1246,PYME,Pyme Pequena,201706
15,18,7.678975626,7.5,15,15,9.166666667,15,0,10,1,8.660254038,0,10.60660172,1,35,0,0,0,6420200,30,0,0,16128330,0,30,0,0,0,0,3,0,1,0,0,0,16,16.6,13081017,1.0340804,1,0,0,13784401,71579,6420200,14,16128330,2220129,1637151,385140.1635,1.0340804,1.0340804,0,6420200,0,112,1,6420200,0,0,16148146,0,1,0,0,0,30,0,0,0,30,7.313172043,4.269230769,16148146,0,0,0,3091390.953,12443790,0,2,0,0,0,1,0,23,23,23,0,0,2585201,0,0,0,0,0,23,0,0,0,0,0.580813525,1,2585201,0,0,30,2585201,0,0,0,0,0,1,0,0,8.529295704,1247,PYME,Pyme Pequena,201707
76,76,30.031095,38,0,0,32.66666667,76,0,46,1,40.44749683,0,53.74011537,1,6,0,0,0,38679392,28,0,0,54617312,0,31,0,0,0,0,6,0,0,0,0,0,16,18.16216216,22088000,0,16,0,0,20000000,1987905,32877483.2,3,54617312,2907137,9669848,0,0,0,0,38679392,0,58,6,38679392,0,0,48296463,0,30,0,0,0,26,0,0,0,31,5.333333333,3.214285714,48296463,0,0,0,16448411.45,43388411,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0,0,0,0,5,0,0,10.92495174,1249,PYME,Pyme Pequena,201611
